id,name,team,position,minutes,goals_scored,assists,goals_conceded,clean_sheets,saves,penalties_saved,penalties_missed,yellow_cards,red_cards,own_goals,starts,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,total_points,season
729,Jayden Luker,Luton,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
734,Zack Nelson,Luton,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
341,Manuel Akanji,Man City,DEF,1081,2,0,15,3,0,0,0.0,1,1,0.0,12.0,1,222.0,0.62,0.7,1.32,12.1,258.6,112.9,71.0,44.3,42.0,2023-24
342,Nathan Aké,Man City,DEF,825,2,1,11,1,0,0,0.0,0,0,0.0,9.0,4,205.0,1.21,0.63,1.84,7.62,219.8,96.3,149.0,46.5,43.0,2023-24
343,Julián Álvarez,Man City,FWD,1409,4,8,15,6,0,0,0.0,2,0,0.0,17.0,11,333.0,4.29,4.1,8.39,13.56,345.0,595.9,339.0,128.0,82.0,2023-24
344,Bernardo Veiga de Carvalho e Silva,Man City,MID,1178,4,3,17,2,0,0,0.0,3,0,0.0,13.0,10,302.0,1.12,4.12,5.24,13.21,377.2,420.4,254.0,105.2,65.0,2023-24
345,Oscar Bobb,Man City,MID,69,0,2,2,0,0,0,0.0,0,0,0.0,0.0,0,41.0,0.0,0.64,0.64,1.01,30.4,45.1,8.0,8.3,11.0,2023-24
346,João Cancelo,Man City,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
347,Scott Carson,Man City,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
348,Shea Charles,Man City,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
349,Kevin De Bruyne,Man City,MID,22,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0,4.0,0.02,0.16,0.18,0.1,2.4,18.8,1.0,2.2,1.0,2023-24
350,Rúben Gato Alves Dias,Man City,DEF,1275,0,0,18,3,0,0,0.0,0,0,1.0,14.0,1,225.0,0.73,0.95,1.68,14.52,279.8,100.5,104.0,48.6,35.0,2023-24
352,Ederson Santana de Moraes,Man City,GKP,1440,0,0,19,4,29,0,0.0,3,0,0.0,16.0,0,261.0,0.0,0.02,0.02,15.59,284.8,10.0,0.0,29.3,46.0,2023-24
353,Phil Foden,Man City,MID,1334,4,4,17,5,0,0,0.0,1,0,0.0,15.0,8,304.0,3.68,2.5,6.18,15.06,355.2,457.8,412.0,122.7,76.0,2023-24
354,Jack Grealish,Man City,MID,543,3,1,8,2,0,0,0.0,4,0,0.0,5.0,6,144.0,1.88,1.83,3.71,6.58,191.2,197.2,181.0,57.0,37.0,2023-24
355,Erling Haaland,Man City,FWD,1294,14,5,16,4,0,0,1.0,1,0,0.0,15.0,15,417.0,14.95,1.17,16.12,13.61,588.6,197.5,810.0,159.8,112.0,2023-24
356,Mateo Kovačić,Man City,MID,667,0,0,8,3,0,0,0.0,2,0,0.0,7.0,0,122.0,0.61,0.8,1.41,5.33,82.0,131.6,48.0,26.1,21.0,2023-24
357,Aymeric Laporte,Man City,DEF,11,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,4.0,0.12,0.0,0.12,0.07,11.4,0.1,17.0,2.9,1.0,2023-24
358,Rico Lewis,Man City,DEF,340,1,0,4,3,0,0,0.0,1,0,0.0,4.0,1,104.0,0.31,0.4,0.71,4.36,61.0,71.0,42.0,17.4,29.0,2023-24
359,Riyad Mahrez,Man City,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
361,Stefan Ortega Moreno,Man City,GKP,90,0,0,1,0,2,0,0.0,0,0,0.0,1.0,0,12.0,0.0,0.0,0.0,0.83,18.6,0.0,0.0,1.9,2.0,2023-24
363,Máximo Perrone,Man City,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
364,Kalvin Phillips,Man City,MID,89,0,0,2,0,0,0,0.0,0,0,0.0,0.0,0,14.0,0.07,0.07,0.14,1.58,16.2,9.3,6.0,3.1,4.0,2023-24
365,Rodrigo Hernandez,Man City,MID,1180,3,3,15,4,0,0,0.0,6,1,0.0,14.0,5,257.0,1.84,2.8,4.64,13.96,362.2,296.6,213.0,87.1,51.0,2023-24
366,Sergio Gómez,Man City,DEF,15,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0,17.0,0.0,0.08,0.08,0.02,19.4,14.6,4.0,3.8,5.0,2023-24
367,Zack Steffen,Man City,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
368,John Stones,Man City,DEF,368,0,0,3,2,0,0,0.0,1,0,0.0,4.0,0,86.0,0.0,0.07,0.07,4.3,51.4,47.5,8.0,10.7,18.0,2023-24
369,Kyle Walker,Man City,DEF,1530,0,1,20,4,0,0,0.0,1,0,0.0,17.0,4,307.0,0.21,1.53,1.74,16.42,227.6,313.5,56.0,59.7,51.0,2023-24
566,Matheus Luiz Nunes,Man City,MID,408,0,1,9,1,0,0,0.0,0,1,0.0,4.0,0,58.0,0.05,0.45,0.5,6.05,80.2,81.9,28.0,19.0,13.0,2023-24
616,Joško Gvardiol,Man City,DEF,1065,0,0,14,3,0,0,0.0,2,0,0.0,12.0,1,195.0,0.53,0.67,1.2,12.83,193.0,139.4,115.0,44.8,32.0,2023-24
678,Jérémy Doku,Man City,MID,693,2,5,11,0,0,0,0.0,2,0,0.0,9.0,9,211.0,0.88,2.55,3.43,6.43,273.6,263.0,327.0,86.4,49.0,2023-24
762,Mahamadou Susoho,Man City,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
209,Mason Mount,Man Utd,MID,397,0,0,6,1,0,0,0.0,1,0,0.0,4.0,0,51.0,0.2,0.32,0.52,6.92,53.0,86.3,40.0,18.0,12.0,2023-24
370,Alex Telles,Man Utd,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
371,Amad Diallo,Man Utd,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
372,Antony Matheus dos Santos,Man Utd,MID,836,0,0,10,3,0,0,0.0,3,0,0.0,10.0,0,99.0,1.43,1.28,2.71,14.03,110.6,225.0,152.0,48.3,24.0,2023-24
373,Bruno Borges Fernandes,Man Utd,MID,1530,3,3,23,5,0,0,1.0,6,0,0.0,17.0,10,287.0,4.46,5.34,9.8,28.72,428.0,725.2,313.0,146.6,65.0,2023-24
374,Brandon Williams,Man Utd,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
375,Eric Bailly,Man Utd,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
376,Carlos Henrique Casimiro,Man Utd,MID,648,1,0,11,2,0,0,0.0,1,0,0.0,8.0,0,94.0,1.91,0.41,2.32,10.94,167.2,112.6,123.0,40.3,21.0,2023-24
377,Diogo Dalot Teixeira,Man Utd,DEF,1374,1,1,20,5,0,0,0.0,3,1,0.0,15.0,8,304.0,0.56,1.26,1.82,26.19,315.6,317.3,82.0,71.6,57.0,2023-24
379,Christian Eriksen,Man Utd,MID,608,1,1,12,1,0,0,0.0,0,0,0.0,6.0,4,138.0,0.43,0.88,1.31,12.7,149.0,129.9,59.0,33.9,30.0,2023-24
380,Álvaro Fernández Carreras,Man Utd,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
381,Frederico Rodrigues de Paula Santos,Man Utd,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
382,Alejandro Garnacho,Man Utd,MID,882,1,1,11,5,0,0,0.0,2,0,0.0,10.0,0,93.0,2.87,0.73,3.6,16.92,121.4,211.3,380.0,70.8,37.0,2023-24
383,Hannibal Mejbri,Man Utd,MID,130,1,0,1,1,0,0,0.0,1,0,0.0,1.0,0,33.0,0.03,0.48,0.51,3.48,48.2,29.8,13.0,9.0,10.0,2023-24
384,Tom Heaton,Man Utd,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
386,Victor Lindelöf,Man Utd,DEF,898,1,1,10,3,0,0,0.0,1,0,0.0,10.0,3,201.0,0.25,0.3,0.55,16.08,199.4,93.7,40.0,33.4,42.0,2023-24
387,Harry Maguire,Man Utd,DEF,836,0,2,12,3,0,0,0.0,1,0,0.0,9.0,2,173.0,0.42,0.28,0.7,17.16,218.8,39.4,60.0,32.0,36.0,2023-24
388,Kobbie Mainoo,Man Utd,MID,321,0,0,3,2,0,0,0.0,1,0,0.0,4.0,0,46.0,0.03,0.16,0.19,7.65,62.6,26.7,15.0,10.5,9.0,2023-24
389,Tyrell Malacia,Man Utd,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
390,Anthony Martial,Man Utd,FWD,439,1,1,6,1,0,0,0.0,0,0,0.0,5.0,2,73.0,1.24,0.14,1.38,8.54,67.2,85.0,97.0,24.5,25.0,2023-24
391,Lisandro Martínez,Man Utd,DEF,375,0,1,8,0,0,0,0.0,2,0,1.0,5.0,0,74.0,0.0,0.08,0.08,5.51,74.0,43.5,2.0,11.9,5.0,2023-24
392,Scott McTominay,Man Utd,MID,1056,5,0,14,5,0,0,0.0,0,0,0.0,12.0,5,197.0,3.6,0.21,3.8,21.43,319.4,75.8,313.0,71.0,62.0,2023-24
394,Facundo Pellistri Rebollo,Man Utd,MID,164,0,1,2,0,0,0,0.0,0,0,0.0,1.0,0,36.0,0.51,0.39,0.9,4.17,47.0,19.3,66.0,13.3,13.0,2023-24
395,Raphaël Varane,Man Utd,DEF,430,1,0,5,2,0,0,0.0,0,0,0.0,5.0,2,130.0,0.68,0.14,0.82,8.56,142.2,22.5,66.0,23.1,27.0,2023-24
396,Marcus Rashford,Man Utd,MID,1150,2,2,19,4,0,0,0.0,2,0,0.0,13.0,0,135.0,4.57,1.77,6.34,24.69,178.4,206.2,375.0,75.8,48.0,2023-24
397,Jadon Sancho,Man Utd,MID,76,0,0,1,0,0,0,0.0,0,0,0.0,0.0,0,11.0,0.0,0.07,0.07,1.86,9.8,14.8,12.0,3.6,3.0,2023-24
398,Luke Shaw,Man Utd,DEF,693,0,0,9,3,0,0,0.0,4,0,0.0,8.0,0,146.0,0.05,0.77,0.82,14.47,161.8,164.2,21.0,34.7,21.0,2023-24
399,Shola Shoretire,Man Utd,FWD,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
400,Donny van de Beek,Man Utd,MID,2,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3.0,0.04,0.03,0.07,0.0,0.0,10.3,6.0,1.6,1.0,2023-24
401,Aaron Wan-Bissaka,Man Utd,DEF,613,0,1,9,2,0,0,0.0,2,0,0.0,7.0,5,146.0,0.03,0.97,1.0,13.93,154.6,68.5,18.0,24.3,27.0,2023-24
508,Sergio Reguilón,Man Utd,DEF,408,0,0,7,2,0,0,0.0,3,0,0.0,4.0,2,85.0,0.18,0.57,0.75,5.97,65.2,106.1,29.0,20.1,17.0,2023-24
597,André Onana,Man Utd,GKP,1620,0,0,23,6,68,0,0.0,3,0,0.0,18.0,5,362.0,0.0,0.01,0.01,31.07,538.6,0.2,0.0,54.0,70.0,2023-24
617,Rasmus Højlund,Man Utd,FWD,938,0,0,12,4,0,0,0.0,1,0,0.0,11.0,0,30.0,3.0,0.38,3.38,15.07,47.8,138.4,249.0,43.3,23.0,2023-24
632,Omari Forson,Man Utd,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
669,Radek Vítek,Man Utd,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
685,Daniel Gore,Man Utd,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
695,Altay Bayindir,Man Utd,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
703,Jonny Evans,Man Utd,DEF,639,0,1,9,3,0,0,0.0,2,0,0.0,7.0,3,142.0,0.06,0.21,0.27,13.23,116.2,43.9,13.0,17.3,30.0,2023-24
709,Sofyan Amrabat,Man Utd,MID,610,0,0,8,1,0,0,0.0,3,0,0.0,7.0,0,76.0,0.05,0.23,0.28,11.06,100.0,65.8,4.0,17.1,14.0,2023-24
748,Joe Hugill,Man Utd,FWD,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
766,Willy Kambwala,Man Utd,DEF,83,0,0,2,0,0,0,0.0,0,0,0.0,1.0,0,10.0,0.0,0.01,0.01,1.36,16.0,1.4,0.0,1.7,1.0,2023-24
768,Rhys Bennett,Man Utd,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
204,Lewis Hall,Newcastle,DEF,81,0,0,1,0,0,0,0.0,1,0,0.0,1.0,0,18.0,0.02,0.01,0.03,2.12,24.8,2.5,17.0,4.4,4.0,2023-24
402,Miguel Almirón Rejala,Newcastle,MID,1246,3,1,16,5,0,0,0.0,1,0,0.0,16.0,4,195.0,3.79,0.74,4.53,18.46,230.6,210.1,286.0,72.3,58.0,2023-24
403,Elliot Anderson,Newcastle,MID,407,0,1,5,3,0,0,0.0,0,0,0.0,4.0,0,65.0,0.78,0.31,1.09,4.57,83.2,88.8,85.0,25.7,19.0,2023-24
404,Harrison Ashby,Newcastle,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
405,Sven Botman,Newcastle,DEF,505,1,1,3,2,0,0,0.0,1,0,0.0,5.0,4,143.0,0.32,0.43,0.75,5.63,152.2,37.0,45.0,23.5,32.0,2023-24
406,Bruno Guimarães Rodriguez Moura,Newcastle,MID,1492,1,2,20,7,0,0,0.0,5,0,0.0,17.0,3,254.0,1.97,2.49,4.46,20.44,311.2,392.9,214.0,92.0,50.0,2023-24
407,Dan Burn,Newcastle,DEF,1112,2,0,12,5,0,0,0.0,2,0,0.0,13.0,2,219.0,2.07,0.33,2.4,13.26,261.0,62.2,183.0,50.7,53.0,2023-24
408,Karl Darlow,Newcastle,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
409,Martin Dubravka,Newcastle,GKP,364,0,0,8,1,18,0,0.0,0,0,0.0,4.0,0,87.0,0.0,0.0,0.0,9.46,127.6,0.0,0.0,12.7,15.0,2023-24
410,Ryan Fraser,Newcastle,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
411,Mark Gillespie,Newcastle,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
412,Anthony Gordon,Newcastle,MID,1396,6,6,17,8,0,0,0.0,6,0,0.0,16.0,8,292.0,5.0,2.3,7.29,18.95,400.4,313.3,432.0,114.2,91.0,2023-24
413,Isaac Hayden,Newcastle,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
414,Jeff Hendrick,Newcastle,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
415,Alexander Isak,Newcastle,FWD,866,7,0,13,3,0,0,0.0,0,0,0.0,10.0,8,217.0,7.64,1.07,8.71,13.88,266.2,105.5,337.0,70.7,59.0,2023-24
416,Joelinton Cássio Apolinário de Lira,Newcastle,MID,1033,2,1,16,3,0,0,0.0,4,0,0.0,13.0,3,167.0,2.2,0.65,2.85,17.26,228.2,245.3,161.0,63.4,39.0,2023-24
417,Emil Krafth,Newcastle,DEF,82,0,0,1,1,0,0,0.0,0,0,0.0,0.0,1,43.0,0.07,0.41,0.48,1.38,28.8,62.8,5.0,9.6,10.0,2023-24
418,Garang Kuol,Newcastle,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
419,Jamaal Lascelles,Newcastle,DEF,1036,1,0,14,5,0,0,0.0,4,0,0.0,12.0,3,203.0,0.74,0.12,0.86,16.56,226.0,34.9,67.0,32.8,43.0,2023-24
420,Jamal Lewis,Newcastle,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
421,Sean Longstaff,Newcastle,MID,1014,2,2,12,6,0,0,0.0,4,0,0.0,10.0,0,175.0,1.95,1.47,3.42,13.96,218.6,169.5,182.0,57.2,43.0,2023-24
422,Javier Manquillo Gaitán,Newcastle,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
423,Jacob Murphy,Newcastle,MID,119,1,3,1,1,0,0,0.0,0,0,0.0,1.0,3,85.0,0.1,0.66,0.76,1.61,103.4,54.3,39.0,19.5,24.0,2023-24
424,Nick Pope,Newcastle,GKP,1255,0,0,14,6,40,0,0.0,0,0,0.0,14.0,1,268.0,0.02,0.0,0.02,14.7,297.4,0.0,4.0,30.1,56.0,2023-24
425,Matt Ritchie,Newcastle,MID,103,0,0,4,0,0,0,0.0,1,0,0.0,0.0,0,16.0,0.23,0.03,0.26,4.09,18.6,5.2,52.0,7.6,6.0,2023-24
426,Allan Saint-Maximin,Newcastle,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
427,Fabian Schär,Newcastle,DEF,1543,0,1,22,6,0,0,0.0,2,0,0.0,18.0,4,320.0,0.89,0.84,1.73,23.91,321.2,51.6,104.0,47.7,56.0,2023-24
428,Matt Targett,Newcastle,DEF,77,0,0,4,0,0,0,0.0,1,0,0.0,1.0,0,15.0,0.0,0.01,0.01,1.77,9.2,11.9,0.0,2.2,2.0,2023-24
429,Sandro Tonali,Newcastle,MID,437,1,0,5,1,0,0,0.0,2,0,0.0,5.0,0,86.0,0.62,0.47,1.09,6.66,81.8,105.0,50.0,23.8,16.0,2023-24
430,Kieran Trippier,Newcastle,DEF,1482,0,7,22,6,0,0,0.0,5,0,0.0,17.0,18,425.0,0.25,5.58,5.83,22.23,485.8,769.0,65.0,131.9,84.0,2023-24
431,Kell Watts,Newcastle,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
432,Joe Willock,Newcastle,MID,136,0,0,2,0,0,0,0.0,0,0,0.0,1.0,0,23.0,0.15,0.47,0.62,2.42,23.4,27.7,47.0,9.8,4.0,2023-24
433,Callum Wilson,Newcastle,FWD,685,7,1,9,5,0,0,0.0,1,0,0.0,7.0,4,184.0,7.24,0.19,7.43,8.42,286.0,74.3,444.0,80.0,54.0,2023-24
580,Loris Karius,Newcastle,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
581,Paul Dummett,Newcastle,DEF,4,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.3,1.0,2023-24
603,Harvey Barnes,Newcastle,MID,183,1,1,2,1,0,0,0.0,1,0,0.0,2.0,2,48.0,0.83,0.58,1.41,2.03,57.6,29.9,53.0,14.0,17.0,2023-24
633,Tino Livramento,Newcastle,DEF,571,0,0,9,2,0,0,0.0,1,0,0.0,5.0,4,118.0,0.04,0.36,0.4,10.49,110.8,86.3,27.0,22.6,25.0,2023-24
634,Alex Murphy,Newcastle,DEF,3,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.0,2023-24
635,Lewis Miley,Newcastle,MID,515,1,1,9,1,0,0,0.0,0,0,0.0,6.0,1,116.0,0.79,0.76,1.55,9.9,108.2,83.0,73.0,26.3,22.0,2023-24
738,Amadou Diallo,Newcastle,MID,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2023-24
739,Ben Parkinson,Newcastle,FWD,24,0,0,1,0,0,0,0.0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,1.76,2.0,0.0,0.0,0.2,1.0,2023-24
745,Michael Ndiweni,Newcastle,FWD,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,2023-24
23,Nuno Varela Tavares,Nott'm Forest,DEF,93,0,0,2,0,0,0,0.0,2,0,0.0,1.0,0,8.0,0.0,0.03,0.03,1.68,9.2,7.2,2.0,1.8,0.0,2023-24
28,Matt Turner,Nott'm Forest,GKP,1170,0,0,21,2,42,0,0.0,1,0,0.0,13.0,0,220.0,0.0,0.0,0.0,19.71,277.8,0.0,0.0,27.7,34.0,2023-24
186,Andrey Nascimento dos Santos,Nott'm Forest,MID,7,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1.0,0.06,0.0,0.06,0.02,0.0,0.5,3.0,0.2,1.0,2023-24
205,Callum Hudson-Odoi,Nott'm Forest,MID,390,1,1,9,1,0,0,0.0,0,0,0.0,4.0,3,69.0,0.17,0.52,0.69,5.36,76.8,112.9,50.0,24.1,23.0,2023-24
378,Anthony Elanga,Nott'm Forest,MID,1183,4,3,24,1,0,0,0.0,1,0,0.0,12.0,2,195.0,2.07,1.79,3.86,20.1,286.6,189.1,350.0,82.4,61.0,2023-24
434,Brandon Aguilera Zamora,Nott'm Forest,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
435,Harry Arter,Nott'm Forest,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
436,Serge Aurier,Nott'm Forest,DEF,831,0,2,15,1,0,0,0.0,2,0,0.0,10.0,3,137.0,0.16,0.45,0.61,13.94,187.6,84.8,45.0,31.8,27.0,2023-24
437,Taiwo Awoniyi,Nott'm Forest,FWD,664,4,2,11,2,0,0,0.0,1,0,0.0,8.0,3,150.0,3.72,0.4,4.12,10.03,191.2,111.6,167.0,46.8,42.0,2023-24
438,Giulian Biancone,Nott'm Forest,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
439,Willy Boly,Nott'm Forest,DEF,991,1,0,18,3,0,0,0.0,1,1,0.0,13.0,3,188.0,1.33,0.66,1.99,19.32,313.8,59.1,161.0,53.5,36.0,2023-24
440,Josh Bowler,Nott'm Forest,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
441,Steve Cook,Nott'm Forest,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
442,Danilo dos Santos de Oliveira,Nott'm Forest,MID,482,0,0,14,0,0,0,0.0,1,0,0.0,5.0,0,44.0,0.23,0.11,0.34,8.14,31.4,35.9,24.0,9.1,14.0,2023-24
443,Emmanuel Dennis,Nott'm Forest,FWD,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
444,Mohamed Dräger,Nott'm Forest,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
445,Felipe Augusto de Almeida Monteiro,Nott'm Forest,DEF,132,0,0,5,0,0,0,0.0,1,0,0.0,1.0,0,25.0,0.11,0.0,0.11,2.46,25.8,11.3,12.0,4.9,1.0,2023-24
446,Remo Freuler,Nott'm Forest,MID,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
447,Morgan Gibbs-White,Nott'm Forest,MID,1506,1,5,29,3,0,0,0.0,3,0,0.0,16.0,3,242.0,2.88,2.82,5.7,25.15,263.0,496.7,248.0,100.8,57.0,2023-24
448,Wayne Hennessey,Nott'm Forest,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
449,Ethan Horvath,Nott'm Forest,GKP,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
451,Cheikhou Kouyaté,Nott'm Forest,MID,200,0,0,6,0,0,0,0.0,2,0,0.0,2.0,0,27.0,0.24,0.04,0.28,5.69,36.0,14.2,19.0,7.0,9.0,2023-24
452,Richie Laryea,Nott'm Forest,DEF,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
453,Orel Mangala,Nott'm Forest,MID,1399,1,0,27,3,0,0,0.0,4,0,0.0,17.0,0,178.0,0.31,0.19,0.5,21.87,192.8,90.6,27.0,31.0,37.0,2023-24
